"CoC Number","CoC Name","Total Homeless, 2017","Sheltered Homeless, 2017","Unsheltered Homeless, 2017","Homeless Individuals, 2017","Sheltered Homeless Individuals, 2017","Unsheltered Homeless Individuals, 2017","Homeless People in Families, 2017","Sheltered Homeless People in Families, 2017","Unsheltered Homeless People in Families, 2017","Chronically Homeless, 2017","Sheltered Chronically Homeless, 2017","Unsheltered Chronically Homeless, 2017","Chronically Homeless Individuals, 2017","Sheltered Chronically Homeless Individuals, 2017","Unsheltered Chronically Homeless Individuals, 2017","Chronically Homeless People in Families, 2017","Sheltered Chronically Homeless People in Families, 2017","Unsheltered Chronically Homeless People in Families, 2017","Homeless Veterans, 2017","Sheltered Homeless Veterans, 2017","Unsheltered Homeless Veterans, 2017","Homeless Unaccompanied Youth (Under 25), 2017","Sheltered Homeless Unaccompanied Youth (Under 25), 2017","Unsheltered Homeless Unaccompanied Youth (Under 25), 2017","Homeless Unaccompanied Children (Under 18), 2017","Sheltered Homeless Unaccompanied Children (Under 18), 2017","Unsheltered Homeless Unaccompanied Children (Under 18), 2017","Homeless Unaccompanied Young Adults (Age 18-24), 2017","Sheltered Homeless Unaccompanied Young Adults (Age 18-24), 2017","Unsheltered Homeless Unaccompanied Young Adults (Age 18-24), 2017","Parenting Youth (Under 25), 2017","Sheltered Parenting Youth (Under 25), 2017","Unsheltered Parenting Youth (Under 25), 2017","Parenting Youth Under 18, 2017","Sheltered Parenting Youth Under 18, 2017","Unsheltered Parenting Youth Under 18, 2017","Parenting Youth Age 18-24, 2017","Sheltered Parenting Youth Age 18-24, 2017","Unsheltered Parenting Youth Age 18-24, 2017","Children of Parenting Youth, 2017","Sheltered Children of Parenting Youth, 2017","Unsheltered Children of Parenting Youth, 2017"
"MI-523","Eaton County CoC","107.0","101.0","6.0","11.0","7.0","4.0","96.0","94.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"MN-500","Minneapolis/Hennepin County CoC","3057.0","2759.0","298.0","1395.0","1101.0","294.0","1662.0","1658.0","4.0","342.0","281.0","61.0","318.0","259.0","59.0","24.0","22.0","2.0","110.0","107.0","3.0","243.0","222.0","21.0","44.0","44.0","0.0","199.0","178.0","21.0","135.0","134.0","1.0","3.0","3.0","0.0","132.0","131.0","1.0","273.0","272.0","1.0"
"MN-501","Saint Paul/Ramsey County CoC","1438.0","1272.0","166.0","905.0","745.0","160.0","533.0","527.0","6.0","269.0","163.0","106.0","239.0","135.0","104.0","30.0","28.0","2.0","69.0","59.0","10.0","144.0","122.0","22.0","19.0","17.0","2.0","125.0","105.0","20.0","51.0","50.0","1.0","5.0","5.0","0.0","46.0","45.0","1.0","72.0","69.0","3.0"
"MN-502","Rochester/Southeast Minnesota CoC","552.0","495.0","57.0","262.0","205.0","57.0","290.0","290.0","0.0","38.0","19.0","19.0","29.0","10.0","19.0","9.0","9.0","0.0","10.0","6.0","4.0","133.0","126.0","7.0","7.0","7.0","0.0","126.0","119.0","7.0","19.0","19.0","0.0","0.0","0.0","0.0","19.0","19.0","0.0","24.0","24.0","0.0"
"MN-503","Dakota, Anoka, Washington, Scott, Carver Counties","544.0","434.0","110.0","258.0","187.0","71.0","286.0","247.0","39.0","74.0","38.0","36.0","56.0","29.0","27.0","18.0","9.0","9.0","22.0","22.0","0.0","48.0","37.0","11.0","5.0","5.0","0.0","43.0","32.0","11.0","18.0","16.0","2.0","0.0","0.0","0.0","18.0","16.0","2.0","20.0","18.0","2.0"
"MN-504","Northeast Minnesota CoC","99.0","58.0","41.0","63.0","34.0","29.0","36.0","24.0","12.0","8.0","1.0","7.0","8.0","1.0","7.0","0.0","0.0","0.0","3.0","3.0","0.0","16.0","15.0","1.0","1.0","1.0","0.0","15.0","14.0","1.0","5.0","5.0","0.0","0.0","0.0","0.0","5.0","5.0","0.0","6.0","6.0","0.0"
"MN-505","St. Cloud/Central Minnesota CoC","862.0","633.0","229.0","452.0","248.0","204.0","410.0","385.0","25.0","17.0","8.0","9.0","15.0","6.0","9.0","2.0","2.0","0.0","33.0","21.0","12.0","147.0","93.0","54.0","17.0","12.0","5.0","130.0","81.0","49.0","21.0","20.0","1.0","0.0","0.0","0.0","21.0","20.0","1.0","27.0","26.0","1.0"
"MN-506","Northwest Minnesota CoC","288.0","285.0","3.0","103.0","100.0","3.0","185.0","185.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","49.0","48.0","1.0","18.0","18.0","0.0","31.0","30.0","1.0","21.0","21.0","0.0","0.0","0.0","0.0","21.0","21.0","0.0","25.0","25.0","0.0"
"MN-508","Moorhead/West Central Minnesota CoC","215.0","212.0","3.0","104.0","101.0","3.0","111.0","111.0","0.0","18.0","18.0","0.0","18.0","18.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","15.0","15.0","0.0","1.0","1.0","0.0","14.0","14.0","0.0","12.0","12.0","0.0","0.0","0.0","0.0","12.0","12.0","0.0","17.0","17.0","0.0"
"MN-509","Duluth/St.Louis County CoC","505.0","312.0","193.0","314.0","132.0","182.0","191.0","180.0","11.0","138.0","22.0","116.0","128.0","12.0","116.0","10.0","10.0","0.0","21.0","13.0","8.0","74.0","42.0","32.0","19.0","19.0","0.0","55.0","23.0","32.0","25.0","20.0","5.0","2.0","0.0","2.0","23.0","20.0","3.0","26.0","20.0","6.0"
"MN-511","Southwest Minnesota CoC","108.0","100.0","8.0","43.0","39.0","4.0","65.0","61.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","20.0","19.0","1.0","5.0","5.0","0.0","15.0","14.0","1.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","11.0","11.0","0.0"
"MO-500","St. Louis County CoC","462.0","418.0","44.0","254.0","210.0","44.0","208.0","208.0","0.0","73.0","56.0","17.0","44.0","27.0","17.0","29.0","29.0","0.0","18.0","15.0","3.0","155.0","143.0","12.0","27.0","27.0","0.0","128.0","116.0","12.0","42.0","42.0","0.0","0.0","0.0","0.0","42.0","42.0","0.0","51.0","51.0","0.0"
"MO-501","St.Louis City CoC","1336.0","1194.0","142.0","821.0","679.0","142.0","515.0","515.0","0.0","151.0","81.0","70.0","144.0","74.0","70.0","7.0","7.0","0.0","169.0","158.0","11.0","77.0","69.0","8.0","4.0","4.0","0.0","73.0","65.0","8.0","59.0","59.0","0.0","0.0","0.0","0.0","59.0","59.0","0.0","77.0","77.0","0.0"
"MO-503","St. Charles, Lincoln, Warren Counties CoC","578.0","351.0","227.0","306.0","145.0","161.0","272.0","206.0","66.0","36.0","22.0","14.0","26.0","12.0","14.0","10.0","10.0","0.0","11.0","4.0","7.0","81.0","61.0","20.0","23.0","21.0","2.0","58.0","40.0","18.0","9.0","9.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","16.0","16.0","0.0"
"MO-600","Springfield/Greene, Christian, Webster Counties CoC","455.0","255.0","200.0","335.0","140.0","195.0","120.0","115.0","5.0","190.0","78.0","112.0","155.0","45.0","110.0","35.0","33.0","2.0","34.0","8.0","26.0","38.0","15.0","23.0","5.0","5.0","0.0","33.0","10.0","23.0","7.0","7.0","0.0","1.0","1.0","0.0","6.0","6.0","0.0","7.0","7.0","0.0"
"MO-602","Joplin/Jasper, Newton Counties CoC","270.0","229.0","41.0","195.0","156.0","39.0","75.0","73.0","2.0","45.0","33.0","12.0","41.0","29.0","12.0","4.0","4.0","0.0","53.0","48.0","5.0","7.0","5.0","2.0","1.0","1.0","0.0","6.0","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MO-603","St. Joseph/Andrew, Buchanan, DeKalb Counties CoC","210.0","192.0","18.0","118.0","100.0","18.0","92.0","92.0","0.0","62.0","48.0","14.0","50.0","36.0","14.0","12.0","12.0","0.0","9.0","8.0","1.0","7.0","6.0","1.0","3.0","3.0","0.0","4.0","3.0","1.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","8.0","8.0","0.0"
"MO-604a","Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS","1671.0","1442.0","229.0","1127.0","903.0","224.0","544.0","539.0","5.0","330.0","231.0","99.0","281.0","186.0","95.0","49.0","45.0","4.0","170.0","145.0","25.0","124.0","116.0","8.0","11.0","11.0","0.0","113.0","105.0","8.0","15.0","14.0","1.0","0.0","0.0","0.0","15.0","14.0","1.0","27.0","23.0","4.0"
"MO-606","Missouri Balance of State CoC","1244.0","952.0","292.0","751.0","540.0","211.0","493.0","412.0","81.0","245.0","197.0","48.0","180.0","136.0","44.0","65.0","61.0","4.0","98.0","84.0","14.0","76.0","56.0","20.0","28.0","20.0","8.0","48.0","36.0","12.0","31.0","30.0","1.0","3.0","3.0","0.0","28.0","27.0","1.0","40.0","39.0","1.0"
"MP-500","Northern Mariana Islands CoC","672.0","24.0","648.0","208.0","11.0","197.0","464.0","13.0","451.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MS-500","Jackson/Rankin, Madison Counties CoC","511.0","231.0","280.0","450.0","170.0","280.0","61.0","61.0","0.0","20.0","13.0","7.0","9.0","2.0","7.0","11.0","11.0","0.0","0.0","0.0","0.0","20.0","20.0","0.0","20.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MS-501","Mississippi Balance of State CoC","697.0","451.0","246.0","465.0","260.0","205.0","232.0","191.0","41.0","33.0","9.0","24.0","33.0","9.0","24.0","0.0","0.0","0.0","51.0","38.0","13.0","30.0","20.0","10.0","1.0","1.0","0.0","29.0","19.0","10.0","9.0","3.0","6.0","0.0","0.0","0.0","9.0","3.0","6.0","14.0","6.0","8.0"
"MS-503","Gulf Port/Gulf Coast Regional CoC","264.0","71.0","193.0","185.0","22.0","163.0","79.0","49.0","30.0","19.0","2.0","17.0","19.0","2.0","17.0","0.0","0.0","0.0","6.0","1.0","5.0","9.0","0.0","9.0","0.0","0.0","0.0","9.0","0.0","9.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"MT-500","Montana Statewide CoC","1529.0","985.0","544.0","987.0","633.0","354.0","542.0","352.0","190.0","198.0","75.0","123.0","182.0","73.0","109.0","16.0","2.0","14.0","205.0","125.0","80.0","106.0","66.0","40.0","14.0","9.0","5.0","92.0","57.0","35.0","21.0","16.0","5.0","0.0","0.0","0.0","21.0","16.0","5.0","24.0","19.0","5.0"
"NC-500","Winston Salem/Forsyth County CoC","453.0","428.0","25.0","351.0","326.0","25.0","102.0","102.0","0.0","60.0","58.0","2.0","60.0","58.0","2.0","0.0","0.0","0.0","60.0","55.0","5.0","17.0","15.0","2.0","0.0","0.0","0.0","17.0","15.0","2.0","10.0","10.0","0.0","0.0","0.0","0.0","10.0","10.0","0.0","9.0","9.0","0.0"
"NC-501","Asheville/Buncombe County CoC","562.0","457.0","105.0","505.0","408.0","97.0","57.0","49.0","8.0","83.0","43.0","40.0","83.0","43.0","40.0","0.0","0.0","0.0","239.0","225.0","14.0","30.0","21.0","9.0","6.0","6.0","0.0","24.0","15.0","9.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"NC-502","Durham City & County CoC","354.0","294.0","60.0","254.0","194.0","60.0","100.0","100.0","0.0","50.0","29.0","21.0","50.0","29.0","21.0","0.0","0.0","0.0","72.0","69.0","3.0","22.0","15.0","7.0","0.0","0.0","0.0","22.0","15.0","7.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","3.0","3.0","0.0"
"NC-503","North Carolina Balance of State CoC","3054.0","2102.0","952.0","1911.0","1188.0","723.0","1143.0","914.0","229.0","382.0","127.0","255.0","321.0","102.0","219.0","61.0","25.0","36.0","176.0","105.0","71.0","134.0","88.0","46.0","14.0","12.0","2.0","120.0","76.0","44.0","39.0","33.0","6.0","0.0","0.0","0.0","39.0","33.0","6.0","58.0","50.0","8.0"
"NC-504","Greensboro/High Point CoC","573.0","469.0","104.0","422.0","318.0","104.0","151.0","151.0","0.0","30.0","12.0","18.0","24.0","6.0","18.0","6.0","6.0","0.0","60.0","53.0","7.0","42.0","40.0","2.0","24.0","24.0","0.0","18.0","16.0","2.0","7.0","7.0","0.0","0.0","0.0","0.0","7.0","7.0","0.0","9.0","9.0","0.0"
"NC-505","Charlotte/Mecklenberg CoC","1476.0","1261.0","215.0","1016.0","805.0","211.0","460.0","456.0","4.0","147.0","78.0","69.0","147.0","78.0","69.0","0.0","0.0","0.0","137.0","113.0","24.0","71.0","53.0","18.0","5.0","5.0","0.0","66.0","48.0","18.0","24.0","24.0","0.0","0.0","0.0","0.0","24.0","24.0","0.0","46.0","46.0","0.0"
"NC-506","Wilmington/Brunswick, New Hanover, Pender Counties CoC","322.0","235.0","87.0","256.0","172.0","84.0","66.0","63.0","3.0","44.0","2.0","42.0","44.0","2.0","42.0","0.0","0.0","0.0","48.0","34.0","14.0","16.0","15.0","1.0","7.0","7.0","0.0","9.0","8.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
"NC-507","Raleigh/Wake County CoC","884.0","696.0","188.0","587.0","410.0","177.0","297.0","286.0","11.0","91.0","33.0","58.0","89.0","31.0","58.0","2.0","2.0","0.0","68.0","47.0","21.0","45.0","34.0","11.0","4.0","4.0","0.0","41.0","30.0","11.0","13.0","13.0","0.0","0.0","0.0","0.0","13.0","13.0","0.0","13.0","13.0","0.0"
"NC-509","Gastonia/Cleveland, Gaston, Lincoln Counties CoC","249.0","171.0","78.0","164.0","109.0","55.0","85.0","62.0","23.0","25.0","1.0","24.0","17.0","1.0","16.0","8.0","0.0","8.0","14.0","9.0","5.0","23.0","22.0","1.0","7.0","7.0","0.0","16.0","15.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
"NC-511","Fayetteville/Cumberland County CoC","442.0","189.0","253.0","279.0","56.0","223.0","163.0","133.0","30.0","136.0","6.0","130.0","132.0","2.0","130.0","4.0","4.0","0.0","41.0","10.0","31.0","6.0","1.0","5.0","0.0","0.0","0.0","6.0","1.0","5.0","4.0","4.0","0.0","0.0","0.0","0.0","4.0","4.0","0.0","4.0","4.0","0.0"
"NC-513","Chapel Hill/Orange County CoC","127.0","90.0","37.0","100.0","63.0","37.0","27.0","27.0","0.0","14.0","1.0","13.0","14.0","1.0","13.0","0.0","0.0","0.0","11.0","7.0","4.0","5.0","4.0","1.0","0.0","0.0","0.0","5.0","4.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"NC-516","Northwest North Carolina CoC","466.0","119.0","347.0","199.0","80.0","119.0","267.0","39.0","228.0","13.0","6.0","7.0","13.0","6.0","7.0","0.0","0.0","0.0","5.0","5.0","0.0","23.0","12.0","11.0","1.0","1.0","0.0","22.0","11.0","11.0","8.0","0.0","8.0","0.0","0.0","0.0","8.0","0.0","8.0","9.0","0.0","9.0"
"ND-500","North Dakota Statewide CoC","1089.0","758.0","331.0","832.0","650.0","182.0","257.0","108.0","149.0","45.0","25.0","20.0","37.0","25.0","12.0","8.0","0.0","8.0","74.0","58.0","16.0","80.0","66.0","14.0","17.0","17.0","0.0","63.0","49.0","14.0","17.0","9.0","8.0","0.0","0.0","0.0","17.0","9.0","8.0","19.0","11.0","8.0"
"NE-500","Nebraska Balance of State CoC","506.0","492.0","14.0","276.0","262.0","14.0","230.0","230.0","0.0","10.0","7.0","3.0","10.0","7.0","3.0","0.0","0.0","0.0","17.0","16.0","1.0","54.0","53.0","1.0","7.0","7.0","0.0","47.0","46.0","1.0","16.0","16.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","15.0","15.0","0.0"
"NE-501","Omaha/Council Bluffs CoC","1389.0","1332.0","57.0","1037.0","980.0","57.0","352.0","352.0","0.0","290.0","252.0","38.0","276.0","238.0","38.0","14.0","14.0","0.0","104.0","103.0","1.0","68.0","59.0","9.0","0.0","0.0","0.0","68.0","59.0","9.0","22.0","22.0","0.0","0.0","0.0","0.0","22.0","22.0","0.0","22.0","22.0","0.0"
"NE-502","Lincoln CoC","606.0","557.0","49.0","385.0","336.0","49.0","221.0","221.0","0.0","75.0","40.0","35.0","75.0","40.0","35.0","0.0","0.0","0.0","53.0","53.0","0.0","42.0","39.0","3.0","4.0","4.0","0.0","38.0","35.0","3.0","16.0","16.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","23.0","23.0","0.0"
"NH-500","New Hampshire Balance of State CoC","767.0","657.0","110.0","424.0","342.0","82.0","343.0","315.0","28.0","106.0","50.0","56.0","69.0","26.0","43.0","37.0","24.0","13.0","37.0","29.0","8.0","40.0","32.0","8.0","0.0","0.0","0.0","40.0","32.0","8.0","13.0","10.0","3.0","0.0","0.0","0.0","13.0","10.0","3.0","22.0","19.0","3.0"
"NH-501","Manchester CoC","394.0","342.0","52.0","192.0","148.0","44.0","202.0","194.0","8.0","18.0","9.0","9.0","18.0","9.0","9.0","0.0","0.0","0.0","33.0","30.0","3.0","21.0","15.0","6.0","0.0","0.0","0.0","21.0","15.0","6.0","17.0","15.0","2.0","0.0","0.0","0.0","17.0","15.0","2.0","23.0","18.0","5.0"
"NH-502","Nashua/Hillsborough County CoC","295.0","283.0","12.0","160.0","148.0","12.0","135.0","135.0","0.0","13.0","3.0","10.0","13.0","3.0","10.0","0.0","0.0","0.0","54.0","54.0","0.0","15.0","15.0","0.0","0.0","0.0","0.0","15.0","15.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","6.0","6.0","0.0"
"NJ-500","Atlantic City & County CoC","422.0","313.0","109.0","382.0","273.0","109.0","40.0","40.0","0.0","104.0","57.0","47.0","104.0","57.0","47.0","0.0","0.0","0.0","56.0","51.0","5.0","32.0","31.0","1.0","0.0","0.0","0.0","32.0","31.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"NJ-501","Bergen County CoC","302.0","297.0","5.0","182.0","177.0","5.0","120.0","120.0","0.0","3.0","1.0","2.0","3.0","1.0","2.0","0.0","0.0","0.0","16.0","15.0","1.0","32.0","32.0","0.0","8.0","8.0","0.0","24.0","24.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0"
"NJ-502","Burlington County CoC","604.0","560.0","44.0","330.0","286.0","44.0","274.0","274.0","0.0","109.0","92.0","17.0","82.0","65.0","17.0","27.0","27.0","0.0","17.0","7.0","10.0","33.0","31.0","2.0","4.0","3.0","1.0","29.0","28.0","1.0","16.0","16.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","21.0","21.0","0.0"
"NJ-503","Camden City/Camden, Cumberland, Gloucester, Cape May Counties CoC","938.0","811.0","127.0","629.0","502.0","127.0","309.0","309.0","0.0","85.0","51.0","34.0","72.0","38.0","34.0","13.0","13.0","0.0","146.0","136.0","10.0","37.0","33.0","4.0","0.0","0.0","0.0","37.0","33.0","4.0","24.0","24.0","0.0","0.0","0.0","0.0","24.0","24.0","0.0","37.0","37.0","0.0"
"NJ-504","Newark/Essex County CoC","2048.0","1620.0","428.0","1253.0","832.0","421.0","795.0","788.0","7.0","181.0","86.0","95.0","174.0","83.0","91.0","7.0","3.0","4.0","52.0","34.0","18.0","140.0","120.0","20.0","12.0","12.0","0.0","128.0","108.0","20.0","72.0","72.0","0.0","0.0","0.0","0.0","72.0","72.0","0.0","81.0","81.0","0.0"
"NJ-506","Jersey City/Bayonne/Hudson County CoC","822.0","638.0","184.0","668.0","484.0","184.0","154.0","154.0","0.0","174.0","103.0","71.0","167.0","96.0","71.0","7.0","7.0","0.0","27.0","19.0","8.0","37.0","22.0","15.0","0.0","0.0","0.0","37.0","22.0","15.0","12.0","12.0","0.0","0.0","0.0","0.0","12.0","12.0","0.0","19.0","19.0","0.0"
"NJ-507","New Brunswick/Middlesex County CoC","546.0","421.0","125.0","318.0","193.0","125.0","228.0","228.0","0.0","69.0","37.0","32.0","55.0","23.0","32.0","14.0","14.0","0.0","19.0","11.0","8.0","22.0","17.0","5.0","0.0","0.0","0.0","22.0","17.0","5.0","17.0","17.0","0.0","0.0","0.0","0.0","17.0","17.0","0.0","25.0","25.0","0.0"
"NJ-508","Monmouth County CoC","299.0","255.0","44.0","144.0","100.0","44.0","155.0","155.0","0.0","44.0","29.0","15.0","38.0","23.0","15.0","6.0","6.0","0.0","16.0","9.0","7.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","16.0","16.0","0.0"
"NJ-509","Morris County CoC","378.0","351.0","27.0","223.0","196.0","27.0","155.0","155.0","0.0","71.0","57.0","14.0","44.0","30.0","14.0","27.0","27.0","0.0","11.0","9.0","2.0","17.0","17.0","0.0","0.0","0.0","0.0","17.0","17.0","0.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","6.0","6.0","0.0"
"NJ-510","Lakewood Township/Ocean County CoC","224.0","181.0","43.0","119.0","76.0","43.0","105.0","105.0","0.0","24.0","8.0","16.0","22.0","6.0","16.0","2.0","2.0","0.0","6.0","1.0","5.0","23.0","22.0","1.0","11.0","11.0","0.0","12.0","11.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","4.0","4.0","0.0"
"NJ-511","Paterson/Passaic County CoC","449.0","360.0","89.0","249.0","164.0","85.0","200.0","196.0","4.0","58.0","36.0","22.0","54.0","32.0","22.0","4.0","4.0","0.0","12.0","7.0","5.0","25.0","23.0","2.0","2.0","2.0","0.0","23.0","21.0","2.0","19.0","19.0","0.0","0.0","0.0","0.0","19.0","19.0","0.0","33.0","33.0","0.0"
"NJ-512","Salem County CoC","16.0","13.0","3.0","8.0","5.0","3.0","8.0","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NJ-513","Somerset County CoC","244.0","239.0","5.0","176.0","171.0","5.0","68.0","68.0","0.0","3.0","1.0","2.0","3.0","1.0","2.0","0.0","0.0","0.0","100.0","100.0","0.0","29.0","29.0","0.0","7.0","7.0","0.0","22.0","22.0","0.0","7.0","7.0","0.0","0.0","0.0","0.0","7.0","7.0","0.0","11.0","11.0","0.0"
"NJ-514","Trenton/Mercer County CoC","478.0","394.0","84.0","356.0","275.0","81.0","122.0","119.0","3.0","69.0","48.0","21.0","66.0","45.0","21.0","3.0","3.0","0.0","20.0","12.0","8.0","37.0","32.0","5.0","5.0","5.0","0.0","32.0","27.0","5.0","14.0","14.0","0.0","0.0","0.0","0.0","14.0","14.0","0.0","16.0","16.0","0.0"
"NJ-515","Elizabeth/Union County CoC","480.0","425.0","55.0","205.0","155.0","50.0","275.0","270.0","5.0","43.0","25.0","18.0","43.0","25.0","18.0","0.0","0.0","0.0","3.0","3.0","0.0","16.0","13.0","3.0","4.0","4.0","0.0","12.0","9.0","3.0","23.0","23.0","0.0","0.0","0.0","0.0","23.0","23.0","0.0","25.0","25.0","0.0"
"NJ-516","Warren, Sussex, Hunterdon Counties CoC","286.0","244.0","42.0","191.0","149.0","42.0","95.0","95.0","0.0","32.0","21.0","11.0","28.0","17.0","11.0","4.0","4.0","0.0","82.0","80.0","2.0","11.0","10.0","1.0","0.0","0.0","0.0","11.0","10.0","1.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"NM-500","Albuquerque CoC","1318.0","934.0","384.0","1104.0","736.0","368.0","214.0","198.0","16.0","379.0","209.0","170.0","344.0","183.0","161.0","35.0","26.0","9.0","163.0","122.0","41.0","107.0","81.0","26.0","39.0","38.0","1.0","68.0","43.0","25.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","12.0","12.0","0.0"
"NM-501","New Mexico Balance of State CoC","1164.0","752.0","412.0","761.0","411.0","350.0","403.0","341.0","62.0","435.0","254.0","181.0","368.0","202.0","166.0","67.0","52.0","15.0","85.0","13.0","72.0","74.0","57.0","17.0","39.0","39.0","0.0","35.0","18.0","17.0","6.0","6.0","0.0","1.0","1.0","0.0","5.0","5.0","0.0","7.0","7.0","0.0"
"NV-500","Las Vegas/Clark County CoC","6490.0","2137.0","4353.0","6190.0","1845.0","4345.0","300.0","292.0","8.0","446.0","86.0","360.0","440.0","84.0","356.0","6.0","2.0","4.0","691.0","367.0","324.0","2052.0","152.0","1900.0","256.0","18.0","238.0","1796.0","134.0","1662.0","22.0","18.0","4.0","1.0","1.0","0.0","21.0","17.0","4.0","22.0","20.0","2.0"
"NV-501","Reno/Sparks/Washoe County CoC","1106.0","1026.0","80.0","911.0","831.0","80.0","195.0","195.0","0.0","38.0","29.0","9.0","38.0","29.0","9.0","0.0","0.0","0.0","125.0","121.0","4.0","98.0","80.0","18.0","5.0","5.0","0.0","93.0","75.0","18.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","12.0","12.0","0.0"
"NV-502","Nevada Balance of State CoC","237.0","92.0","145.0","180.0","45.0","135.0","57.0","47.0","10.0","28.0","8.0","20.0","24.0","8.0","16.0","4.0","0.0","4.0","16.0","4.0","12.0","16.0","3.0","13.0","1.0","0.0","1.0","15.0","3.0","12.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","0.0","1.0"
"NY-500","Rochester/Irondequoit/Greece/Monroe County CoC","817.0","752.0","65.0","510.0","445.0","65.0","307.0","307.0","0.0","184.0","137.0","47.0","184.0","137.0","47.0","0.0","0.0","0.0","63.0","56.0","7.0","112.0","105.0","7.0","14.0","13.0","1.0","98.0","92.0","6.0","28.0","28.0","0.0","0.0","0.0","0.0","28.0","28.0","0.0","38.0","38.0","0.0"
"NY-501","Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC","226.0","189.0","37.0","120.0","90.0","30.0","106.0","99.0","7.0","6.0","1.0","5.0","6.0","1.0","5.0","0.0","0.0","0.0","9.0","7.0","2.0","11.0","11.0","0.0","0.0","0.0","0.0","11.0","11.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","7.0","7.0","0.0"
"NY-503","Albany City & County CoC","802.0","777.0","25.0","515.0","490.0","25.0","287.0","287.0","0.0","82.0","63.0","19.0","82.0","63.0","19.0","0.0","0.0","0.0","86.0","84.0","2.0","42.0","41.0","1.0","7.0","7.0","0.0","35.0","34.0","1.0","24.0","24.0","0.0","2.0","2.0","0.0","22.0","22.0","0.0","29.0","29.0","0.0"
"NY-504","Cattaragus County CoC","34.0","34.0","0.0","24.0","24.0","0.0","10.0","10.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","7.0","7.0","0.0","0.0","0.0","0.0","7.0","7.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
