"CoC Number","CoC Name","Total Homeless, 2016","Sheltered Homeless, 2016","Unsheltered Homeless, 2016","Homeless Individuals, 2016","Sheltered Homeless Individuals, 2016","Unsheltered Homeless Individuals, 2016","Homeless People in Families, 2016","Sheltered Homeless People in Families, 2016","Unsheltered Homeless People in Families, 2016","Chronically Homeless, 2016","Sheltered Chronically Homeless, 2016","Unsheltered Chronically Homeless, 2016","Chronically Homeless Individuals, 2016","Sheltered Chronically Homeless Individuals, 2016","Unsheltered Chronically Homeless Individuals, 2016","Chronically Homeless People in Families, 2016","Sheltered Chronically Homeless People in Families, 2016","Unsheltered Chronically Homeless People in Families, 2016","Homeless Veterans, 2016","Sheltered Homeless Veterans, 2016","Unsheltered Homeless Veterans, 2016","Homeless Unaccompanied Youth (Under 25), 2016","Sheltered Homeless Unaccompanied Youth (Under 25), 2016","Unsheltered Homeless Unaccompanied Youth (Under 25), 2016","Homeless Unaccompanied Children (Under 18), 2016","Sheltered Homeless Unaccompanied Children (Under 18), 2016","Unsheltered Homeless Unaccompanied Children (Under 18), 2016","Homeless Unaccompanied Young Adults (Age 18-24), 2016","Sheltered Homeless Unaccompanied Young Adults (Age 18-24), 2016","Unsheltered Homeless Unaccompanied Young Adults (Age 18-24), 2016","Parenting Youth (Under 25), 2016","Sheltered Parenting Youth (Under 25), 2016","Unsheltered Parenting Youth (Under 25), 2016","Parenting Youth Under 18, 2016","Sheltered Parenting Youth Under 18, 2016","Unsheltered Parenting Youth Under 18, 2016","Parenting Youth Age 18-24, 2016","Sheltered Parenting Youth Age 18-24, 2016","Unsheltered Parenting Youth Age 18-24, 2016","Children of Parenting Youth, 2016","Sheltered Children of Parenting Youth, 2016","Unsheltered Children of Parenting Youth, 2016"
"NY-501","Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC","506.0","380.0","126.0","330.0","241.0","89.0","176.0","139.0","37.0","117.0","47.0","70.0","97.0","34.0","63.0","20.0","13.0","7.0","22.0","6.0","16.0","58.0","34.0","24.0","0.0","0.0","0.0","58.0","34.0","24.0","8.0","5.0","3.0","0.0","0.0","0.0","8.0","5.0","3.0","10.0","7.0","3.0"
"NY-503","Albany City & County CoC","748.0","722.0","26.0","468.0","442.0","26.0","280.0","280.0","0.0","83.0","63.0","20.0","80.0","60.0","20.0","3.0","3.0","0.0","71.0","69.0","2.0","81.0","76.0","5.0","10.0","6.0","4.0","71.0","70.0","1.0","16.0","16.0","0.0","3.0","3.0","0.0","13.0","13.0","0.0","21.0","21.0","0.0"
"NY-504","Cattaragus County CoC","27.0","27.0","0.0","20.0","20.0","0.0","7.0","7.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","3.0","3.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0"
"NY-505","Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC","867.0","840.0","27.0","605.0","585.0","20.0","262.0","255.0","7.0","62.0","60.0","2.0","45.0","43.0","2.0","17.0","17.0","0.0","56.0","56.0","0.0","97.0","90.0","7.0","16.0","16.0","0.0","81.0","74.0","7.0","41.0","38.0","3.0","5.0","5.0","0.0","36.0","33.0","3.0","45.0","41.0","4.0"
"NY-507","Schenectady City & County CoC","345.0","276.0","69.0","257.0","188.0","69.0","88.0","88.0","0.0","31.0","26.0","5.0","27.0","22.0","5.0","4.0","4.0","0.0","13.0","11.0","2.0","43.0","25.0","18.0","16.0","2.0","14.0","27.0","23.0","4.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","14.0","14.0","0.0"
"NY-508","Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC","962.0","905.0","57.0","610.0","553.0","57.0","352.0","352.0","0.0","38.0","23.0","15.0","38.0","23.0","15.0","0.0","0.0","0.0","97.0","88.0","9.0","73.0","72.0","1.0","26.0","26.0","0.0","47.0","46.0","1.0","17.0","17.0","0.0","0.0","0.0","0.0","17.0","17.0","0.0","22.0","22.0","0.0"
"NY-510","Ithaca/Tompkins County CoC","86.0","56.0","30.0","66.0","36.0","30.0","20.0","20.0","0.0","4.0","4.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","22.0","20.0","2.0","0.0","0.0","0.0","22.0","20.0","2.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","7.0","7.0","0.0"
"NY-511","Binghamton, Union/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties C","276.0","248.0","28.0","226.0","204.0","22.0","50.0","44.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","33.0","31.0","2.0","9.0","9.0","0.0","24.0","22.0","2.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","4.0","4.0","0.0"
"NY-512","Troy/Rensselaer County CoC","179.0","167.0","12.0","85.0","73.0","12.0","94.0","94.0","0.0","19.0","18.0","1.0","13.0","12.0","1.0","6.0","6.0","0.0","3.0","3.0","0.0","20.0","19.0","1.0","1.0","0.0","1.0","19.0","19.0","0.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","8.0","8.0","0.0"
"NY-513","Wayne, Ontario, Seneca, Yates Counties CoC","58.0","58.0","0.0","34.0","34.0","0.0","24.0","24.0","0.0","33.0","33.0","0.0","18.0","18.0","0.0","15.0","15.0","0.0","1.0","1.0","0.0","9.0","9.0","0.0","4.0","4.0","0.0","5.0","5.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"NY-514","Jamestown/Dunkirk/Chautauqua County CoC","23.0","23.0","0.0","16.0","16.0","0.0","7.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","1.0","1.0","0.0","8.0","8.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
"NY-516","Clinton County CoC","132.0","130.0","2.0","94.0","92.0","2.0","38.0","38.0","0.0","12.0","10.0","2.0","12.0","10.0","2.0","0.0","0.0","0.0","1.0","1.0","0.0","16.0","16.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","4.0","4.0","0.0","6.0","6.0","0.0"
"NY-518","Utica/Rome/Oneida, Madison Counties CoC","160.0","143.0","17.0","106.0","89.0","17.0","54.0","54.0","0.0","22.0","13.0","9.0","20.0","11.0","9.0","2.0","2.0","0.0","5.0","1.0","4.0","30.0","27.0","3.0","2.0","2.0","0.0","28.0","25.0","3.0","12.0","12.0","0.0","1.0","1.0","0.0","11.0","11.0","0.0","14.0","14.0","0.0"
"NY-519","Columbia/Greene County CoC","116.0","114.0","2.0","52.0","50.0","2.0","64.0","64.0","0.0","17.0","16.0","1.0","10.0","9.0","1.0","7.0","7.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","9.0","9.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","15.0","15.0","0.0"
"NY-520","Franklin County CoC","27.0","25.0","2.0","20.0","20.0","0.0","7.0","5.0","2.0","2.0","0.0","2.0","0.0","0.0","0.0","2.0","0.0","2.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NY-522","Jefferson/Lewis/St. Lawrence Counties CoC","119.0","110.0","9.0","96.0","87.0","9.0","23.0","23.0","0.0","8.0","2.0","6.0","8.0","2.0","6.0","0.0","0.0","0.0","15.0","13.0","2.0","17.0","17.0","0.0","0.0","0.0","0.0","17.0","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"NY-523","Glens Falls/Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties CoC","268.0","252.0","16.0","193.0","177.0","16.0","75.0","75.0","0.0","29.0","29.0","0.0","21.0","21.0","0.0","8.0","8.0","0.0","26.0","26.0","0.0","31.0","23.0","8.0","6.0","6.0","0.0","25.0","17.0","8.0","7.0","7.0","0.0","0.0","0.0","0.0","7.0","7.0","0.0","11.0","11.0","0.0"
"NY-600","New York City CoC","73523.0","70685.0","2838.0","28965.0","26127.0","2838.0","44558.0","44558.0","0.0","4294.0","2481.0","1813.0","3230.0","1417.0","1813.0","1064.0","1064.0","0.0","559.0","527.0","32.0","1805.0","1653.0","152.0","23.0","20.0","3.0","1782.0","1633.0","149.0","2261.0","2261.0","0.0","0.0","0.0","0.0","2261.0","2261.0","0.0","2681.0","2681.0","0.0"
"NY-601","Poughkeepsie/Dutchess County CoC","385.0","363.0","22.0","218.0","202.0","16.0","167.0","161.0","6.0","21.0","4.0","17.0","13.0","4.0","9.0","8.0","0.0","8.0","9.0","7.0","2.0","30.0","30.0","0.0","8.0","8.0","0.0","22.0","22.0","0.0","4.0","4.0","0.0","0.0","0.0","0.0","4.0","4.0","0.0","4.0","4.0","0.0"
"NY-602","Newburgh/Middletown/Orange County CoC","343.0","323.0","20.0","185.0","165.0","20.0","158.0","158.0","0.0","33.0","15.0","18.0","26.0","8.0","18.0","7.0","7.0","0.0","2.0","0.0","2.0","49.0","49.0","0.0","11.0","11.0","0.0","38.0","38.0","0.0","7.0","7.0","0.0","0.0","0.0","0.0","7.0","7.0","0.0","10.0","10.0","0.0"
"NY-603","Nassau, Suffolk Counties/Babylon/Islip/ Huntington CoC","3960.0","3845.0","115.0","1076.0","963.0","113.0","2884.0","2882.0","2.0","174.0","157.0","17.0","94.0","77.0","17.0","80.0","80.0","0.0","144.0","141.0","3.0","203.0","196.0","7.0","13.0","13.0","0.0","190.0","183.0","7.0","156.0","156.0","0.0","0.0","0.0","0.0","156.0","156.0","0.0","233.0","233.0","0.0"
"NY-604","Yonkers/Mount Vernon/New Rochelle/Westchester CoC","1750.0","1716.0","34.0","658.0","624.0","34.0","1092.0","1092.0","0.0","131.0","117.0","14.0","126.0","112.0","14.0","5.0","5.0","0.0","128.0","126.0","2.0","85.0","80.0","5.0","7.0","7.0","0.0","78.0","73.0","5.0","99.0","99.0","0.0","0.0","0.0","0.0","99.0","99.0","0.0","129.0","129.0","0.0"
"NY-606","Rockland County CoC","141.0","109.0","32.0","124.0","92.0","32.0","17.0","17.0","0.0","16.0","5.0","11.0","16.0","5.0","11.0","0.0","0.0","0.0","9.0","4.0","5.0","9.0","9.0","0.0","0.0","0.0","0.0","9.0","9.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
"NY-607","Sullivan County CoC","163.0","163.0","0.0","90.0","90.0","0.0","73.0","73.0","0.0","3.0","3.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","6.0","6.0","0.0","1.0","1.0","0.0","5.0","5.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","3.0","3.0","0.0"
"NY-608","Kingston/Ulster County CoC","328.0","290.0","38.0","180.0","146.0","34.0","148.0","144.0","4.0","34.0","8.0","26.0","29.0","3.0","26.0","5.0","5.0","0.0","13.0","10.0","3.0","38.0","34.0","4.0","8.0","8.0","0.0","30.0","26.0","4.0","13.0","13.0","0.0","0.0","0.0","0.0","13.0","13.0","0.0","19.0","19.0","0.0"
"OH-500","Cincinnati/Hamilton County CoC","1116.0","1056.0","60.0","844.0","784.0","60.0","272.0","272.0","0.0","24.0","24.0","0.0","24.0","24.0","0.0","0.0","0.0","0.0","185.0","183.0","2.0","76.0","70.0","6.0","7.0","7.0","0.0","69.0","63.0","6.0","12.0","12.0","0.0","0.0","0.0","0.0","12.0","12.0","0.0","18.0","18.0","0.0"
"OH-501","Toledo/Lucas County CoC","599.0","584.0","15.0","388.0","373.0","15.0","211.0","211.0","0.0","31.0","31.0","0.0","24.0","24.0","0.0","7.0","7.0","0.0","30.0","29.0","1.0","25.0","21.0","4.0","1.0","0.0","1.0","24.0","21.0","3.0","15.0","15.0","0.0","0.0","0.0","0.0","15.0","15.0","0.0","27.0","27.0","0.0"
"OH-502","Cleveland/Cuyahoga County CoC","1697.0","1623.0","74.0","1360.0","1286.0","74.0","337.0","337.0","0.0","193.0","156.0","37.0","175.0","138.0","37.0","18.0","18.0","0.0","202.0","190.0","12.0","85.0","83.0","2.0","0.0","0.0","0.0","85.0","83.0","2.0","25.0","25.0","0.0","0.0","0.0","0.0","25.0","25.0","0.0","48.0","48.0","0.0"
"OH-503","Columbus/Franklin County CoC","1724.0","1385.0","339.0","1263.0","924.0","339.0","461.0","461.0","0.0","160.0","44.0","116.0","156.0","40.0","116.0","4.0","4.0","0.0","133.0","103.0","30.0","125.0","99.0","26.0","7.0","7.0","0.0","118.0","92.0","26.0","45.0","45.0","0.0","1.0","1.0","0.0","44.0","44.0","0.0","60.0","60.0","0.0"
"OH-504","Youngstown/Mahoning County CoC","346.0","308.0","38.0","217.0","190.0","27.0","129.0","118.0","11.0","43.0","28.0","15.0","43.0","28.0","15.0","0.0","0.0","0.0","30.0","27.0","3.0","13.0","10.0","3.0","8.0","7.0","1.0","5.0","3.0","2.0","1.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","0.0","1.0"
"OH-505","Dayton/Kettering/Montgomery County CoC","751.0","708.0","43.0","555.0","512.0","43.0","196.0","196.0","0.0","56.0","42.0","14.0","56.0","42.0","14.0","0.0","0.0","0.0","60.0","59.0","1.0","100.0","94.0","6.0","2.0","2.0","0.0","98.0","92.0","6.0","21.0","21.0","0.0","0.0","0.0","0.0","21.0","21.0","0.0","39.0","39.0","0.0"
"OH-506","Akron/Barberton/Summit County CoC","679.0","592.0","87.0","470.0","388.0","82.0","209.0","204.0","5.0","45.0","9.0","36.0","45.0","9.0","36.0","0.0","0.0","0.0","67.0","61.0","6.0","68.0","60.0","8.0","19.0","19.0","0.0","49.0","41.0","8.0","10.0","10.0","0.0","4.0","4.0","0.0","6.0","6.0","0.0","11.0","11.0","0.0"
"OH-507","Ohio Balance of State CoC","3032.0","2587.0","445.0","1675.0","1296.0","379.0","1357.0","1291.0","66.0","182.0","78.0","104.0","173.0","78.0","95.0","9.0","0.0","9.0","207.0","179.0","28.0","120.0","112.0","8.0","2.0","2.0","0.0","118.0","110.0","8.0","84.0","79.0","5.0","0.0","0.0","0.0","84.0","79.0","5.0","119.0","112.0","7.0"
"OH-508","Canton/Massillon/Alliance/Stark County CoC","460.0","423.0","37.0","174.0","137.0","37.0","286.0","286.0","0.0","44.0","27.0","17.0","37.0","20.0","17.0","7.0","7.0","0.0","16.0","14.0","2.0","10.0","8.0","2.0","0.0","0.0","0.0","10.0","8.0","2.0","12.0","12.0","0.0","0.0","0.0","0.0","12.0","12.0","0.0","17.0","17.0","0.0"
"OK-500","North Central Oklahoma CoC","129.0","78.0","51.0","73.0","30.0","43.0","56.0","48.0","8.0","12.0","2.0","10.0","12.0","2.0","10.0","0.0","0.0","0.0","9.0","3.0","6.0","9.0","4.0","5.0","0.0","0.0","0.0","9.0","4.0","5.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","8.0","8.0","0.0"
"OK-501","Tulsa City & County/Broken Arrow CoC","1043.0","893.0","150.0","766.0","633.0","133.0","277.0","260.0","17.0","118.0","60.0","58.0","118.0","60.0","58.0","0.0","0.0","0.0","108.0","88.0","20.0","88.0","50.0","38.0","1.0","1.0","0.0","87.0","49.0","38.0","14.0","12.0","2.0","0.0","0.0","0.0","14.0","12.0","2.0","18.0","15.0","3.0"
"OK-502","Oklahoma City CoC","1511.0","1204.0","307.0","1202.0","895.0","307.0","309.0","309.0","0.0","320.0","207.0","113.0","286.0","173.0","113.0","34.0","34.0","0.0","157.0","124.0","33.0","118.0","108.0","10.0","0.0","0.0","0.0","118.0","108.0","10.0","11.0","11.0","0.0","0.0","0.0","0.0","11.0","11.0","0.0","22.0","22.0","0.0"
"OK-503","Oklahoma Balance of State CoC","295.0","114.0","181.0","153.0","36.0","117.0","142.0","78.0","64.0","71.0","71.0","0.0","45.0","45.0","0.0","26.0","26.0","0.0","3.0","3.0","0.0","37.0","6.0","31.0","0.0","0.0","0.0","37.0","6.0","31.0","10.0","4.0","6.0","0.0","0.0","0.0","10.0","4.0","6.0","10.0","4.0","6.0"
"OK-504","Norman/Cleveland County CoC","138.0","92.0","46.0","118.0","72.0","46.0","20.0","20.0","0.0","60.0","14.0","46.0","60.0","14.0","46.0","0.0","0.0","0.0","12.0","6.0","6.0","10.0","7.0","3.0","0.0","0.0","0.0","10.0","7.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK-505","Northeast Oklahoma CoC","368.0","342.0","26.0","237.0","222.0","15.0","131.0","120.0","11.0","35.0","26.0","9.0","26.0","17.0","9.0","9.0","9.0","0.0","17.0","15.0","2.0","36.0","36.0","0.0","12.0","12.0","0.0","24.0","24.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","4.0","4.0","0.0"
"OK-506","Southwest Oklahoma Regional CoC","187.0","147.0","40.0","103.0","66.0","37.0","84.0","81.0","3.0","15.0","5.0","10.0","15.0","5.0","10.0","0.0","0.0","0.0","33.0","7.0","26.0","13.0","12.0","1.0","0.0","0.0","0.0","13.0","12.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"OK-507","Southeastern Oklahoma Regional CoC","436.0","217.0","219.0","345.0","166.0","179.0","91.0","51.0","40.0","65.0","20.0","45.0","48.0","13.0","35.0","17.0","7.0","10.0","19.0","14.0","5.0","99.0","43.0","56.0","26.0","22.0","4.0","73.0","21.0","52.0","7.0","6.0","1.0","0.0","0.0","0.0","7.0","6.0","1.0","8.0","7.0","1.0"
"OR-500","Eugene/Springfield/Lane County CoC","1451.0","517.0","934.0","1227.0","388.0","839.0","224.0","129.0","95.0","574.0","86.0","488.0","506.0","71.0","435.0","68.0","15.0","53.0","162.0","52.0","110.0","114.0","47.0","67.0","13.0","7.0","6.0","101.0","40.0","61.0","4.0","3.0","1.0","0.0","0.0","0.0","4.0","3.0","1.0","4.0","3.0","1.0"
"OR-501","Portland-Gresham-Multnomah County CoC","3914.0","2027.0","1887.0","3209.0","1480.0","1729.0","705.0","547.0","158.0","1053.0","178.0","875.0","1000.0","163.0","837.0","53.0","15.0","38.0","420.0","224.0","196.0","284.0","148.0","136.0","4.0","2.0","2.0","280.0","146.0","134.0","35.0","33.0","2.0","0.0","0.0","0.0","35.0","33.0","2.0","49.0","46.0","3.0"
"OR-502","Medford/Ashland/Jackson County CoC","527.0","288.0","239.0","447.0","234.0","213.0","80.0","54.0","26.0","184.0","54.0","130.0","173.0","54.0","119.0","11.0","0.0","11.0","76.0","53.0","23.0","69.0","42.0","27.0","31.0","25.0","6.0","38.0","17.0","21.0","7.0","7.0","0.0","0.0","0.0","0.0","7.0","7.0","0.0","7.0","7.0","0.0"
"OR-503","Central Oregon CoC","602.0","197.0","405.0","386.0","153.0","233.0","216.0","44.0","172.0","218.0","9.0","209.0","157.0","9.0","148.0","61.0","0.0","61.0","62.0","20.0","42.0","47.0","18.0","29.0","5.0","1.0","4.0","42.0","17.0","25.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","1.0","1.0","0.0"
"OR-505","Oregon Balance of State CoC","5710.0","1859.0","3851.0","3429.0","1308.0","2121.0","2281.0","551.0","1730.0","1078.0","214.0","864.0","919.0","201.0","718.0","159.0","13.0","146.0","525.0","207.0","318.0","601.0","150.0","451.0","179.0","21.0","158.0","422.0","129.0","293.0","66.0","30.0","36.0","0.0","0.0","0.0","66.0","30.0","36.0","89.0","46.0","43.0"
"OR-506","Hillsboro/Beaverton/Washington County CoC","571.0","193.0","378.0","383.0","78.0","305.0","188.0","115.0","73.0","142.0","11.0","131.0","128.0","8.0","120.0","14.0","3.0","11.0","63.0","47.0","16.0","37.0","6.0","31.0","3.0","2.0","1.0","34.0","4.0","30.0","4.0","2.0","2.0","0.0","0.0","0.0","4.0","2.0","2.0","5.0","2.0","3.0"
"OR-507","Clackamas County CoC","463.0","155.0","308.0","298.0","17.0","281.0","165.0","138.0","27.0","211.0","2.0","209.0","194.0","0.0","194.0","17.0","2.0","15.0","33.0","0.0","33.0","23.0","7.0","16.0","1.0","0.0","1.0","22.0","7.0","15.0","16.0","16.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","14.0","14.0","0.0"
"PA-500","Philadelphia CoC","6112.0","5407.0","705.0","3430.0","2725.0","705.0","2682.0","2682.0","0.0","853.0","451.0","402.0","774.0","372.0","402.0","79.0","79.0","0.0","293.0","276.0","17.0","282.0","257.0","25.0","20.0","20.0","0.0","262.0","237.0","25.0","291.0","291.0","0.0","1.0","1.0","0.0","290.0","290.0","0.0","412.0","412.0","0.0"
"PA-501","Harrisburg/Dauphin County CoC","433.0","390.0","43.0","235.0","195.0","40.0","198.0","195.0","3.0","42.0","28.0","14.0","42.0","28.0","14.0","0.0","0.0","0.0","50.0","44.0","6.0","18.0","13.0","5.0","0.0","0.0","0.0","18.0","13.0","5.0","11.0","11.0","0.0","0.0","0.0","0.0","11.0","11.0","0.0","15.0","15.0","0.0"
"PA-502","Upper Darby/Chester/Haverford/Delaware County CoC","406.0","371.0","35.0","247.0","212.0","35.0","159.0","159.0","0.0","26.0","12.0","14.0","26.0","12.0","14.0","0.0","0.0","0.0","8.0","8.0","0.0","12.0","11.0","1.0","0.0","0.0","0.0","12.0","11.0","1.0","18.0","18.0","0.0","0.0","0.0","0.0","18.0","18.0","0.0","23.0","23.0","0.0"
"PA-503","Wilkes-Barre/Hazleton/Luzerne County CoC","169.0","160.0","9.0","109.0","100.0","9.0","60.0","60.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","16.0","16.0","0.0","12.0","12.0","0.0","0.0","0.0","0.0","12.0","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"PA-504","Lower Marion/Norristown/Abington/Montgomery County CoC","398.0","378.0","20.0","163.0","143.0","20.0","235.0","235.0","0.0","17.0","13.0","4.0","15.0","11.0","4.0","2.0","2.0","0.0","9.0","7.0","2.0","15.0","12.0","3.0","0.0","0.0","0.0","15.0","12.0","3.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","5.0","5.0","0.0"
"PA-505","Chester County CoC","558.0","553.0","5.0","385.0","380.0","5.0","173.0","173.0","0.0","7.0","7.0","0.0","3.0","3.0","0.0","4.0","4.0","0.0","231.0","231.0","0.0","11.0","11.0","0.0","5.0","5.0","0.0","6.0","6.0","0.0","3.0","3.0","0.0","0.0","0.0","0.0","3.0","3.0","0.0","4.0","4.0","0.0"
"PA-506","Reading/Berks County CoC","521.0","518.0","3.0","356.0","353.0","3.0","165.0","165.0","0.0","19.0","19.0","0.0","19.0","19.0","0.0","0.0","0.0","0.0","29.0","29.0","0.0","33.0","33.0","0.0","0.0","0.0","0.0","33.0","33.0","0.0","13.0","13.0","0.0","0.0","0.0","0.0","13.0","13.0","0.0","23.0","23.0","0.0"
"PA-508","Scranton/Lackawanna County CoC","242.0","231.0","11.0","116.0","105.0","11.0","126.0","126.0","0.0","13.0","8.0","5.0","13.0","8.0","5.0","0.0","0.0","0.0","36.0","36.0","0.0","13.0","11.0","2.0","1.0","1.0","0.0","12.0","10.0","2.0","14.0","14.0","0.0","1.0","1.0","0.0","13.0","13.0","0.0","19.0","19.0","0.0"
"PA-509","Eastern Pennsylvania CoC","2599.0","1996.0","603.0","1391.0","909.0","482.0","1208.0","1087.0","121.0","159.0","99.0","60.0","143.0","85.0","58.0","16.0","14.0","2.0","111.0","97.0","14.0","209.0","156.0","53.0","17.0","15.0","2.0","192.0","141.0","51.0","95.0","89.0","6.0","0.0","0.0","0.0","95.0","89.0","6.0","135.0","129.0","6.0"
"PA-510","Lancaster City & County CoC","356.0","349.0","7.0","162.0","155.0","7.0","194.0","194.0","0.0","6.0","5.0","1.0","6.0","5.0","1.0","0.0","0.0","0.0","17.0","17.0","0.0","6.0","5.0","1.0","0.0","0.0","0.0","6.0","5.0","1.0","13.0","13.0","0.0","0.0","0.0","0.0","13.0","13.0","0.0","15.0","15.0","0.0"
"PA-511","Bristol/Bensalem/Bucks County CoC","530.0","500.0","30.0","200.0","175.0","25.0","330.0","325.0","5.0","22.0","17.0","5.0","22.0","17.0","5.0","0.0","0.0","0.0","13.0","10.0","3.0","22.0","22.0","0.0","2.0","2.0","0.0","20.0","20.0","0.0","32.0","31.0","1.0","0.0","0.0","0.0","32.0","31.0","1.0","48.0","46.0","2.0"
"PA-512","York City & County CoC","365.0","294.0","71.0","164.0","117.0","47.0","201.0","177.0","24.0","14.0","9.0","5.0","10.0","5.0","5.0","4.0","4.0","0.0","13.0","13.0","0.0","33.0","6.0","27.0","16.0","0.0","16.0","17.0","6.0","11.0","6.0","6.0","0.0","0.0","0.0","0.0","6.0","6.0","0.0","8.0","8.0","0.0"
"PA-600","Pittsburgh/McKeesport/Penn Hills/Allegheny County CoC","1156.0","1108.0","48.0","755.0","707.0","48.0","401.0","401.0","0.0","94.0","74.0","20.0","94.0","74.0","20.0","0.0","0.0","0.0","167.0","164.0","3.0","110.0","108.0","2.0","0.0","0.0","0.0","110.0","108.0","2.0","18.0","18.0","0.0","0.0","0.0","0.0","18.0","18.0","0.0","30.0","30.0","0.0"
"PA-601","Western Pennsylvania CoC","986.0","917.0","69.0","571.0","505.0","66.0","415.0","412.0","3.0","32.0","27.0","5.0","21.0","16.0","5.0","11.0","11.0","0.0","119.0","118.0","1.0","62.0","49.0","13.0","0.0","0.0","0.0","62.0","49.0","13.0","23.0","23.0","0.0","2.0","2.0","0.0","21.0","21.0","0.0","30.0","30.0","0.0"
"PA-603","Beaver County CoC","131.0","125.0","6.0","58.0","52.0","6.0","73.0","73.0","0.0","8.0","5.0","3.0","8.0","5.0","3.0","0.0","0.0","0.0","1.0","0.0","1.0","1.0","1.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","2.0","2.0","0.0"
"PA-605","Erie City & County CoC","377.0","367.0","10.0","257.0","247.0","10.0","120.0","120.0","0.0","11.0","11.0","0.0","11.0","11.0","0.0","0.0","0.0","0.0","23.0","22.0","1.0","29.0","29.0","0.0","2.0","2.0","0.0","27.0","27.0","0.0","8.0","8.0","0.0","0.0","0.0","0.0","8.0","8.0","0.0","10.0","10.0","0.0"
"PR-502","Puerto Rico Balance of Commonwealth CoC","2343.0","789.0","1554.0","2046.0","559.0","1487.0","297.0","230.0","67.0","881.0","60.0","821.0","806.0","52.0","754.0","75.0","8.0","67.0","79.0","7.0","72.0","97.0","37.0","60.0","1.0","0.0","1.0","96.0","37.0","59.0","18.0","18.0","0.0","0.0","0.0","0.0","18.0","18.0","0.0","19.0","19.0","0.0"
"PR-503","South/Southeast Puerto Rico CoC","2075.0","532.0","1543.0","1753.0","340.0","1413.0","322.0","192.0","130.0","891.0","151.0","740.0","817.0","151.0","666.0","74.0","0.0","74.0","67.0","30.0","37.0","66.0","15.0","51.0","5.0","4.0","1.0","61.0","11.0","50.0","13.0","9.0","4.0","0.0","0.0","0.0","13.0","9.0","4.0","24.0","16.0","8.0"
